twolev_1,twolev_2,twolev_3,twolev_4,twolev_5,twolev_6,twolev_7,twolev_8,twolev_9,twolev_10,twolev_11,twolev_12,twolev_13,twolev_14,twolev_15,twolev_16,twolev_17,twolev_18,twolev_19,twolev_20,threelev_1,threelev_2,threelev_3,threelev_4,threelev_5,threelev_6,threelev_7,threelev_8,threelev_9,threelev_10,threelev_11,threelev_12,threelev_13,threelev_14,threelev_15,threelev_16,threelev_17,threelev_18,threelev_19,threelev_20,fourlev_1,fourlev_2,fourlev_3,fourlev_4,fourlev_5,fourlev_6,fourlev_7,fourlev_8,fourlev_9,fourlev_10,fourlev_11,fourlev_12,fourlev_13,fourlev_14,fourlev_15,fourlev_16,fourlev_17,fourlev_18,fourlev_19,fourlev_20,fivelev_1,fivelev_2,fivelev_3,fivelev_4,fivelev_5,fivelev_6,fivelev_7,fivelev_8,fivelev_9,fivelev_10,fivelev_11,fivelev_12,fivelev_13,fivelev_14,fivelev_15,fivelev_16,fivelev_17,fivelev_18,fivelev_19,fivelev_20,sixlev_1,sixlev_2,sixlev_3,sixlev_4,sixlev_5,sixlev_6,sixlev_7,sixlev_8,sixlev_9,sixlev_10,sixlev_11,sixlev_12,sixlev_13,sixlev_14,sixlev_15,sixlev_16,sixlev_17,sixlev_18,sixlev_19,sixlev_20,sevenlev_1,sevenlev_2,sevenlev_3,sevenlev_4,sevenlev_5,sevenlev_6,sevenlev_7,sevenlev_8,sevenlev_9,sevenlev_10,sevenlev_11,sevenlev_12,sevenlev_13,sevenlev_14,sevenlev_15,sevenlev_16,sevenlev_17,sevenlev_18,sevenlev_19,sevenlev_20,eightlev_1,eightlev_2,eightlev_3,eightlev_4,eightlev_5,eightlev_6,eightlev_7,eightlev_8,eightlev_9,eightlev_10,eightlev_11,eightlev_12,eightlev_13,eightlev_14,eightlev_15,eightlev_16,eightlev_17,eightlev_18,eightlev_19,eightlev_20,ninelev_1,ninelev_2,ninelev_3,ninelev_4,ninelev_5,ninelev_6,ninelev_7,ninelev_8,ninelev_9,ninelev_10,ninelev_11,ninelev_12,ninelev_13,ninelev_14,ninelev_15,ninelev_16,ninelev_17,ninelev_18,ninelev_19,ninelev_20,tenlev_1,tenlev_2,tenlev_3,tenlev_4,tenlev_5,tenlev_6,tenlev_7,tenlev_8,tenlev_9,tenlev_10,tenlev_11,tenlev_12,tenlev_13,tenlev_14,tenlev_15,tenlev_16,tenlev_17,tenlev_18,tenlev_19,tenlev_20,elevenlev_1,elevenlev_2,elevenlev_3,elevenlev_4,elevenlev_5,elevenlev_6,elevenlev_7,elevenlev_8,elevenlev_9,elevenlev_10,elevenlev_11,elevenlev_12,elevenlev_13,elevenlev_14,elevenlev_15,elevenlev_16,elevenlev_17,elevenlev_18,elevenlev_19,elevenlev_20,cont1,cont2,cont3,cont4,cont5,cont6,cont7,cont8,cont9,cont10,cont11,cont12,cont13,cont14,cont15,cont16,cont17,cont18,cont19,cont20,cont21,cont22,cont23,cont24,cont25,cont26,cont27,cont28,cont29,cont30,cont31,cont32,cont33,cont34,cont35,cont36,cont37,cont38,cont39,cont40,cont41,cont42,cont43,cont44,cont45,cont46,cont47,cont48,cont49,cont50,cont51,cont52,cont53,cont54,cont55,cont56,cont57,cont58,cont59,cont60,cont61,cont62,cont63,cont64,cont65,cont66,cont67,cont68,cont69,cont70,cont71,cont72,cont73,cont74,cont75,cont76,cont77,cont78,cont79,cont80,cont81,cont82,cont83,cont84,cont85,cont86,cont87,cont88,cont89,cont90,cont91,cont92,cont93,cont94,cont95,cont96,cont97,cont98,cont99,cont100
2,1,2,2,1,2,2,2,1,1,1,2,1,2,1,1,2,1,1,2,2,1,3,3,2,1,1,2,2,1,3,3,2,2,2,1,2,2,2,2,1,4,2,3,4,4,4,1,4,4,2,4,4,2,2,1,2,3,2,4,1,1,2,1,1,4,2,2,1,2,1,3,4,2,1,2,5,5,3,2,3,1,5,3,4,2,3,2,4,5,4,2,4,5,3,5,2,1,2,6,6,6,6,2,1,1,2,2,4,5,5,2,5,6,1,3,6,3,7,7,6,4,2,6,7,8,1,8,8,7,8,5,3,4,5,5,4,3,4,8,2,8,8,8,9,8,7,1,9,7,1,8,1,1,9,1,9,3,1,5,7,9,1,9,3,5,5,1,3,5,3,4,9,3,3,9,9,9,3,1,4,7,4,7,2,7,7,7,2,10,8,4,3,4,7,7,9,7,9,9,153,321,370,210,473,467,169,482,102,416,443,338,151,51,251,479,117,486,453,301,209,200,411,401,402,277,372,117,138,66,17,436,221,24,510,378,250,492,16,2,238,27,89,16,85,338,91,16,85,117,96,15,117,84,367,212,255,239,324,459,341,36,237,163,363,212,366,255,372,251,16,320,30,251,79,510,63,283,93,96,320,482,413,77,367,169,257,316,278,502,119,138,242,327,33,309,372,171,503,79
1,1,2,1,2,1,1,1,2,2,1,2,1,1,1,1,1,1,2,1,2,1,2,1,3,3,2,1,2,1,2,3,1,1,3,1,1,3,2,3,4,1,2,1,4,4,1,4,3,4,3,1,2,2,3,1,1,1,1,1,2,2,2,5,3,2,1,5,5,3,5,5,3,1,5,5,1,5,1,4,5,3,6,3,4,5,6,1,5,5,3,6,4,1,5,6,3,4,6,3,7,7,4,1,3,4,6,5,1,4,1,2,7,5,5,4,2,5,6,7,1,3,4,4,5,5,2,4,8,8,6,5,1,3,6,5,2,1,7,7,4,1,9,5,8,1,2,5,9,1,9,1,9,1,1,5,8,4,5,7,3,6,6,6,6,6,6,10,4,6,6,10,6,6,6,6,6,6,6,8,1,5,1,1,10,9,10,2,2,8,10,2,2,7,10,5,2,10,10,11,135,179,308,31,152,219,168,476,246,181,87,26,407,91,228,497,116,152,58,204,56,179,272,140,62,235,395,92,383,58,105,219,193,374,57,418,164,70,507,479,57,152,160,114,284,193,419,219,419,313,18,470,206,215,260,183,346,127,116,231,361,488,500,454,409,209,55,238,56,281,36,502,29,116,138,161,412,239,441,213,52,419,52,124,75,241,50,56,419,355,386,297,313,376,498,246,377,370,139,12
2,2,2,1,2,2,2,2,2,1,1,2,2,2,1,1,2,2,1,2,2,2,2,1,1,3,3,2,2,1,1,2,1,2,3,2,2,2,2,3,4,1,4,1,4,3,3,2,3,3,3,2,3,1,3,2,3,3,3,4,2,1,1,4,5,4,3,2,5,4,3,2,3,2,3,2,3,4,1,5,1,2,1,4,3,1,6,2,2,1,3,5,6,3,6,5,1,2,6,4,1,2,4,7,6,6,1,2,5,7,4,7,7,5,2,5,7,7,3,2,3,4,8,4,7,8,1,1,1,1,3,5,5,2,7,7,5,7,8,8,2,9,2,2,3,2,7,3,2,3,9,6,8,9,9,2,3,4,6,5,7,6,1,6,1,6,6,3,6,1,10,6,6,10,6,1,6,6,4,10,1,10,2,2,1,10,10,2,2,1,2,2,1,10,10,2,10,2,2,5,295,97,265,67,255,449,450,458,218,257,458,210,441,460,456,80,282,158,164,328,118,26,478,509,149,506,488,46,494,486,137,502,80,323,174,236,467,134,300,17,93,400,448,134,118,444,14,410,234,134,266,45,26,264,46,122,245,341,200,509,67,245,310,257,486,322,204,124,20,488,137,209,343,200,397,478,2,192,507,93,444,368,105,320,299,13,456,69,245,20,467,58,478,255,5,105,292,84,448,410
2,2,1,1,2,2,1,2,2,1,2,2,2,1,1,1,1,1,2,2,1,1,3,2,2,2,2,3,1,2,1,1,1,2,3,1,1,2,2,2,2,1,3,2,2,1,2,1,2,3,2,3,2,3,3,3,2,4,2,4,2,3,4,2,3,4,5,4,2,5,5,3,3,2,3,1,5,4,2,2,2,1,3,1,1,6,6,2,2,4,6,5,4,3,4,4,4,2,3,4,2,2,7,5,3,1,2,4,6,2,6,7,1,4,5,6,1,3,3,7,2,2,6,7,6,6,6,1,6,4,2,7,5,1,6,3,6,3,4,6,2,3,3,8,9,4,8,9,9,9,3,5,3,3,3,9,8,3,4,6,3,10,10,1,1,5,1,5,3,1,1,1,1,1,5,1,10,5,10,2,9,1,10,6,11,10,10,1,10,5,1,10,10,1,1,2,3,1,1,2,220,371,121,69,243,389,37,453,22,52,42,219,435,291,509,118,106,90,371,455,64,159,441,253,435,483,141,457,42,244,507,42,377,397,488,382,64,427,453,496,345,507,148,166,291,203,22,320,106,427,505,270,90,412,427,474,308,24,333,493,77,206,198,3,405,36,497,118,174,3,93,399,124,338,403,267,354,47,275,504,22,429,106,188,183,377,191,350,230,360,427,7,405,220,377,294,110,435,423,58
1,1,2,2,1,2,2,1,2,1,2,1,2,2,1,1,1,1,2,1,2,1,2,1,2,2,3,1,2,1,2,2,1,3,2,3,2,3,1,2,1,1,4,4,4,4,2,3,4,2,2,3,2,4,2,2,1,2,3,1,3,4,4,3,5,5,1,5,2,5,2,5,2,5,2,5,3,4,1,3,6,6,4,6,4,5,2,3,4,2,1,2,2,4,2,3,2,5,2,2,6,4,3,1,6,6,5,1,1,2,6,5,4,5,4,4,4,7,5,6,8,7,4,8,4,1,8,7,1,1,8,8,2,2,1,3,3,1,3,4,1,8,2,8,6,2,5,2,6,1,8,6,2,6,9,8,7,5,8,8,10,10,10,1,1,10,10,7,6,1,10,3,1,4,1,1,10,10,1,3,10,5,5,10,2,9,5,5,9,1,5,5,6,2,3,5,8,5,5,7,149,264,33,380,425,308,299,449,446,216,418,408,56,427,284,282,310,299,207,107,375,172,52,75,339,124,240,308,95,483,167,347,43,192,265,295,418,343,187,236,287,32,326,319,75,418,322,385,273,496,172,414,282,486,107,343,425,143,389,287,228,190,222,192,469,219,96,346,446,219,424,66,96,427,263,192,391,55,479,247,129,219,29,135,448,459,87,216,152,247,311,56,389,105,219,308,177,177,130,55
1,2,1,2,2,1,1,2,1,2,1,2,1,1,2,2,1,1,2,2,2,2,2,1,3,3,2,3,3,1,1,3,2,3,1,1,2,1,3,1,3,2,2,1,3,1,2,1,4,3,1,3,4,2,3,3,1,2,3,1,4,1,3,1,4,5,1,1,5,1,1,4,5,1,5,3,1,2,5,1,6,2,1,1,2,5,1,3,4,4,4,5,5,3,2,3,6,5,1,4,1,3,4,7,1,7,4,3,2,3,4,4,3,5,2,2,2,2,1,5,8,8,3,8,8,6,5,1,7,6,3,5,2,6,6,7,1,4,6,7,3,7,1,1,2,7,4,1,2,7,1,8,1,9,7,7,1,8,7,7,2,8,8,2,8,1,4,9,1,8,8,8,1,8,8,8,8,1,8,5,8,5,5,5,5,5,5,5,1,4,1,3,11,10,6,10,4,5,5,10,175,266,202,459,458,186,326,432,79,276,204,460,268,213,198,28,103,289,182,89,392,127,28,101,195,127,92,298,144,160,276,186,211,339,195,276,195,277,324,120,28,16,329,99,392,506,298,205,330,4,2,92,6,210,471,127,130,233,392,160,373,424,447,213,305,160,324,466,127,443,218,6,342,213,391,57,276,498,296,468,193,235,242,407,243,95,28,2,423,117,469,103,426,351,506,506,106,339,440,251
1,2,1,2,2,1,2,2,1,1,1,1,1,1,2,2,1,1,2,2,1,2,2,2,2,2,2,3,3,1,2,1,1,2,2,1,2,2,3,3,2,4,3,4,4,1,2,2,1,4,2,2,1,2,3,3,3,1,1,4,5,4,1,2,5,1,5,4,4,2,5,1,2,5,5,3,4,5,4,3,6,2,2,3,6,2,3,1,1,3,4,1,4,2,2,2,3,3,5,3,3,4,6,1,6,1,1,4,5,4,4,5,3,7,7,3,5,5,4,5,8,2,1,1,1,6,7,5,2,8,5,4,6,2,6,3,5,8,3,2,1,5,2,2,8,2,9,5,5,5,2,4,5,5,5,5,2,2,5,4,5,1,10,10,10,1,1,10,8,9,1,1,10,10,1,1,1,10,10,7,11,5,5,9,5,1,11,5,5,6,9,9,3,9,9,5,8,5,9,8,245,141,51,54,393,27,215,434,447,348,67,366,170,23,234,402,394,511,30,503,96,258,23,231,154,154,348,94,124,421,96,424,496,241,267,351,192,358,248,121,348,447,4,347,113,258,315,394,289,119,125,170,74,473,113,315,179,147,347,170,467,76,214,463,113,128,60,348,447,402,46,447,455,464,423,28,222,95,302,192,402,289,358,141,15,202,425,119,323,189,173,344,364,210,475,66,8,378,28,347
2,1,2,2,2,2,2,1,2,1,2,1,2,1,1,1,1,1,1,1,2,2,2,3,3,1,3,2,3,1,3,1,1,1,2,1,1,1,3,3,1,4,4,2,4,2,3,4,1,2,3,2,2,3,1,3,1,1,3,3,4,2,4,5,1,4,5,1,3,5,5,3,5,4,1,5,4,3,1,1,6,4,3,5,3,3,1,5,5,4,1,3,2,6,4,2,1,2,4,6,2,1,1,3,1,4,7,7,7,4,3,7,4,5,2,3,1,3,2,5,7,4,7,6,7,4,4,5,5,7,8,4,3,8,3,1,2,3,5,2,6,6,6,2,2,6,5,2,9,6,2,5,6,2,9,9,4,1,6,4,7,4,2,4,10,2,2,10,4,4,2,8,4,7,10,10,4,10,4,10,7,2,2,2,2,10,2,10,2,1,7,2,2,2,2,9,5,2,10,8,238,367,399,10,180,477,176,98,179,139,66,456,133,49,43,302,98,120,247,318,400,493,456,448,66,511,448,183,194,225,194,47,45,182,86,185,120,466,179,397,136,279,438,132,503,78,405,361,38,493,133,66,493,419,162,370,356,493,419,107,213,12,506,194,489,381,382,489,419,91,151,279,260,8,349,349,88,468,382,456,257,22,456,459,138,134,111,151,139,388,96,474,302,52,22,367,265,493,287,338
1,2,1,1,2,2,2,2,2,1,1,1,2,1,2,2,1,1,1,2,2,2,2,2,3,2,1,2,1,2,1,1,2,1,2,3,2,1,2,3,3,4,2,1,3,2,4,4,4,4,1,1,3,1,2,1,4,4,2,4,4,4,2,5,3,1,1,4,5,1,3,4,3,4,2,5,2,3,4,5,3,1,5,5,1,4,1,3,5,3,5,2,5,1,2,2,3,3,6,3,3,3,3,5,2,7,3,3,1,1,5,3,1,3,3,6,2,6,3,7,6,1,1,1,5,5,3,6,3,5,4,8,3,3,4,1,8,8,4,1,6,7,9,7,6,7,5,2,7,7,7,6,2,7,2,9,4,6,7,1,10,2,10,2,2,2,2,1,5,2,10,9,2,2,7,2,2,10,10,5,1,10,10,9,1,5,10,1,10,8,1,11,11,1,1,1,10,10,1,9,182,331,114,288,60,500,87,246,58,305,493,189,129,96,331,246,350,403,92,20,195,63,267,380,163,273,226,403,480,370,403,163,273,149,270,336,163,443,355,490,40,401,499,382,439,293,177,213,8,171,142,403,512,424,40,310,165,264,380,177,29,132,152,273,107,129,186,470,96,512,91,129,293,195,252,129,348,143,426,189,31,140,172,366,263,205,146,238,11,426,107,197,246,337,96,67,373,486,156,355
1,1,1,1,2,2,1,2,1,1,2,1,2,2,1,2,2,1,1,1,1,2,3,1,3,2,1,1,3,3,1,2,2,3,2,2,2,3,1,1,1,1,1,2,3,2,3,4,4,2,1,4,3,4,1,4,3,4,2,1,3,5,2,1,5,1,1,4,3,2,4,5,5,2,3,1,3,2,4,4,6,4,3,3,5,4,1,4,2,3,3,1,4,5,6,1,6,5,3,6,5,1,1,2,2,3,3,1,1,7,5,1,5,2,7,4,1,3,2,6,3,2,5,5,3,2,6,6,6,7,7,2,1,2,6,6,6,3,8,8,7,1,1,1,3,7,9,7,7,1,1,8,7,7,7,1,5,5,7,6,3,2,4,2,2,8,8,10,10,9,2,4,2,8,8,2,2,8,4,10,4,1,10,1,2,6,10,1,10,1,5,10,7,10,10,1,11,1,10,4,417,253,301,394,506,125,234,415,229,306,61,480,49,349,203,421,324,218,403,267,119,64,488,336,329,421,387,172,134,2,368,476,42,255,308,249,415,42,103,432,64,390,308,405,304,329,148,93,476,351,194,415,437,381,151,48,362,18,31,194,49,71,492,387,27,229,460,368,29,283,449,336,399,196,149,421,316,80,23,288,377,129,165,499,452,219,136,61,437,315,48,421,368,117,387,129,303,329,285,129
2,2,2,1,2,1,1,2,1,2,1,2,1,1,2,2,2,1,2,2,2,1,1,2,1,1,1,2,1,2,1,3,1,3,2,2,2,1,2,1,1,4,2,1,3,3,2,4,4,4,1,2,3,3,3,3,3,1,1,1,2,4,4,1,2,5,5,5,3,3,4,5,1,5,4,3,2,4,3,5,4,4,2,1,6,6,1,6,3,2,1,2,2,4,5,4,4,6,5,6,5,3,3,6,4,5,3,3,7,3,3,6,5,4,2,1,1,5,3,5,4,4,3,1,4,4,6,8,4,3,4,1,8,6,1,8,8,6,1,3,3,2,3,4,2,4,6,7,7,7,7,2,2,3,9,7,9,5,4,2,5,10,1,10,2,1,1,9,1,8,10,8,1,10,10,1,10,10,6,9,2,4,4,4,4,4,4,4,4,5,4,4,2,4,10,4,10,10,10,2,466,233,35,5,283,231,377,255,300,184,139,266,278,255,417,217,139,429,133,492,507,463,225,470,255,250,149,278,71,490,430,238,215,177,475,11,112,23,314,489,184,326,243,237,165,504,6,507,192,486,231,417,99,410,112,450,485,475,238,357,12,299,295,461,352,504,47,231,184,430,368,126,359,223,212,447,255,504,59,133,300,137,470,323,314,15,343,490,160,401,443,165,174,334,8,241,215,71,160,93
2,1,1,1,2,2,2,1,2,1,1,1,1,1,2,1,2,2,1,2,1,2,2,3,3,2,1,2,1,1,2,2,2,2,3,2,2,3,3,1,2,3,2,3,2,1,4,2,4,2,4,3,3,3,4,1,4,4,4,1,1,1,4,2,1,2,3,5,4,4,1,2,4,4,3,1,1,5,4,5,6,2,3,5,1,5,5,3,4,2,3,5,2,2,6,2,2,1,6,2,4,3,3,6,5,1,5,1,3,2,6,5,5,2,6,7,6,3,7,7,3,6,3,1,8,3,2,5,5,3,5,8,2,1,3,2,7,2,4,2,1,5,5,1,3,5,5,5,1,5,5,4,9,5,5,5,3,7,9,5,8,10,10,10,2,10,2,2,2,2,2,6,2,2,2,10,4,2,2,2,11,2,2,2,10,9,2,10,9,1,10,2,3,6,10,10,9,10,10,1,434,303,416,237,233,143,275,377,105,254,143,354,239,239,309,65,299,371,401,210,114,134,493,449,88,303,4,189,163,155,90,179,391,143,448,88,294,20,309,246,205,251,345,317,142,285,112,408,414,444,430,269,375,510,467,259,432,365,98,32,189,367,296,239,189,71,217,331,485,199,65,309,471,331,429,492,288,373,185,407,179,427,354,481,166,286,413,427,105,285,86,504,3,458,337,427,323,309,40,189
1,2,1,2,1,1,1,2,1,2,1,2,2,1,1,1,1,2,1,2,2,1,1,2,3,3,3,2,1,1,2,2,2,1,1,2,3,3,3,3,1,4,2,1,2,4,3,1,1,4,4,2,4,3,2,4,2,3,1,4,4,2,2,5,5,1,3,4,1,3,1,4,1,1,2,2,2,4,3,4,6,3,2,3,4,2,1,4,6,3,1,5,3,6,3,1,3,2,4,2,2,1,6,7,7,1,4,1,6,3,4,1,5,6,7,1,6,7,4,1,5,5,7,2,5,2,4,4,6,1,8,2,2,8,7,2,7,1,5,8,1,4,4,2,9,4,3,4,4,2,4,4,4,4,8,9,8,7,4,1,4,10,10,4,1,6,10,8,2,1,10,10,6,1,10,6,6,6,10,9,2,10,10,10,10,3,1,10,3,2,10,10,1,1,10,1,11,1,1,3,195,507,420,26,211,343,65,27,249,372,369,80,348,19,265,409,119,209,355,146,343,144,174,269,307,334,107,286,107,364,372,185,60,239,286,39,466,203,505,185,133,228,14,394,239,88,438,80,409,80,485,437,468,155,312,396,192,74,4,144,249,336,409,32,256,133,21,437,256,188,188,17,337,188,278,390,239,395,425,437,280,203,133,443,400,200,383,468,394,409,155,468,357,167,396,438,23,395,509,292
1,2,1,2,1,2,1,2,2,2,1,2,1,1,2,2,2,2,1,1,2,2,1,1,2,1,3,3,2,2,2,3,3,1,2,2,3,3,2,1,4,3,1,2,3,3,1,4,2,3,2,3,3,2,3,2,4,1,3,3,2,3,2,3,4,2,3,3,3,1,4,5,3,1,1,3,3,2,3,3,4,3,6,1,5,4,2,5,5,5,1,4,3,1,6,3,5,3,2,1,4,5,2,7,3,6,1,7,7,7,3,6,1,1,1,6,2,1,4,4,7,8,4,8,3,4,6,2,8,4,8,6,1,8,1,2,8,1,7,8,3,8,3,3,7,8,1,3,3,3,8,2,8,3,8,8,4,9,3,3,1,1,1,2,4,1,1,6,9,9,9,1,9,7,1,10,1,1,1,9,6,5,5,9,1,11,5,5,5,2,4,5,8,5,5,6,6,5,5,11,373,349,267,313,428,185,146,312,245,195,177,47,497,469,360,9,375,433,12,479,297,490,490,36,288,375,357,448,336,376,103,261,69,88,329,83,323,28,255,69,376,428,165,301,349,428,195,386,474,120,312,103,474,174,163,360,288,511,108,65,287,321,53,413,288,386,451,386,109,103,255,506,33,273,82,288,8,236,384,196,86,64,195,17,484,209,285,103,273,312,413,161,360,388,358,36,255,509,473,103
2,1,1,1,1,2,2,1,1,1,2,2,1,2,1,2,1,2,1,1,2,2,1,3,3,3,1,2,3,1,2,3,2,2,2,1,1,3,3,1,3,3,4,2,2,3,2,3,4,2,2,1,4,3,1,4,1,1,1,4,5,2,4,5,2,4,4,2,2,1,5,1,2,4,2,4,5,5,2,5,5,4,4,6,2,5,6,6,3,5,1,2,1,4,5,3,5,1,5,1,4,6,6,5,4,5,2,2,3,2,2,6,5,5,2,6,1,3,2,3,3,8,3,4,2,8,2,1,7,1,1,5,4,4,5,5,2,4,5,8,6,8,8,1,2,1,8,6,1,9,1,8,1,8,8,4,1,5,1,6,4,3,1,10,1,10,3,10,10,10,10,8,10,3,1,1,5,10,10,10,3,11,2,9,6,2,5,11,11,4,5,5,9,2,5,9,7,2,2,3,181,446,156,472,351,34,227,459,174,300,145,218,335,454,123,341,360,22,63,194,83,357,85,197,503,66,376,496,223,281,435,265,170,170,407,217,499,307,60,508,16,454,279,463,246,454,118,118,49,165,174,223,118,340,192,257,7,438,85,265,140,394,103,319,330,246,290,83,3,307,55,435,223,85,93,441,15,259,16,246,3,174,223,296,143,206,436,300,491,498,62,96,153,131,471,141,142,491,242,341
1,1,1,1,1,1,2,1,1,1,1,2,2,2,1,1,2,1,2,2,1,2,3,1,3,3,2,1,2,2,2,3,2,3,2,3,1,2,1,1,4,1,4,4,2,4,3,1,2,3,2,2,2,4,2,1,3,3,2,4,3,2,4,2,3,1,2,4,1,1,5,3,1,1,1,4,5,4,1,4,2,1,5,4,2,5,2,2,6,6,4,1,3,4,6,4,2,5,5,1,1,3,6,2,4,5,6,6,3,2,5,5,6,5,6,2,3,6,6,2,7,4,4,6,3,6,3,4,6,7,6,2,8,4,3,3,7,3,7,8,7,6,1,6,2,6,4,1,1,6,6,1,6,6,6,4,4,6,4,5,9,2,10,10,2,2,10,3,8,10,2,4,2,2,10,9,2,2,4,2,10,10,10,1,10,10,1,10,10,4,1,10,8,1,4,1,3,10,10,11,464,234,3,59,370,298,144,55,363,478,222,4,199,418,512,222,248,455,34,369,82,82,455,148,418,212,5,421,267,212,250,280,325,155,171,210,25,204,27,460,122,318,343,222,506,267,280,363,392,82,286,286,165,93,372,499,170,435,5,391,122,340,148,148,185,130,181,148,409,392,199,325,192,65,283,4,493,305,286,242,337,498,421,63,245,216,256,335,298,18,136,286,96,143,419,453,267,39,457,470
2,1,1,2,2,1,1,2,1,2,2,1,2,1,2,2,2,2,1,1,2,1,1,1,3,1,2,2,2,3,3,3,2,1,1,1,2,3,2,3,4,2,3,1,1,4,2,4,3,2,4,4,3,2,2,3,1,2,1,1,2,1,5,1,1,4,3,2,1,5,3,4,2,4,5,3,1,4,4,2,6,3,2,2,2,3,5,1,4,2,6,4,5,6,4,4,2,6,1,5,4,1,4,1,3,6,3,6,7,6,7,3,4,3,6,6,6,4,7,3,6,2,3,5,5,6,2,8,3,2,1,2,8,1,1,3,6,5,8,1,6,8,2,2,8,2,7,8,9,7,8,8,2,8,2,2,9,8,2,3,3,1,10,10,6,2,10,2,10,10,1,4,10,2,1,10,10,1,2,2,7,11,11,3,11,6,11,1,6,9,10,11,5,1,11,6,8,6,6,5,429,463,303,264,68,361,328,477,219,317,199,442,443,152,376,210,431,200,191,334,493,472,170,126,431,472,389,431,25,285,4,477,268,477,259,133,140,351,396,60,18,443,498,191,351,303,99,412,39,63,34,245,181,44,2,86,114,292,404,152,199,398,426,491,412,431,216,163,77,398,484,404,496,404,376,339,251,167,21,317,317,442,280,485,437,367,117,140,181,396,181,349,404,80,472,270,135,443,386,472
2,1,1,1,2,1,2,1,1,2,1,1,1,1,2,2,1,1,1,2,2,2,1,1,1,3,2,2,1,2,1,1,1,2,1,1,2,2,2,3,2,3,1,3,1,4,1,3,4,2,3,1,3,3,3,4,4,4,1,3,5,2,1,4,3,5,1,3,3,2,4,5,5,1,4,5,5,4,1,2,2,2,5,5,3,4,1,5,5,4,2,2,3,5,3,4,2,5,3,3,1,2,7,7,2,2,7,2,1,3,5,5,7,3,7,1,1,7,5,2,1,3,5,5,3,6,5,8,3,6,2,6,4,6,8,8,3,4,3,1,6,4,4,4,8,4,2,4,4,4,9,6,4,4,9,9,4,4,4,5,6,2,9,3,4,9,9,3,8,4,4,2,4,2,2,4,9,9,4,5,4,1,11,3,6,6,2,2,6,7,9,2,3,2,9,2,1,2,11,1,419,280,456,254,162,113,98,490,355,375,505,389,365,241,241,494,204,377,256,83,367,248,286,368,250,307,40,309,286,213,54,241,296,18,494,455,2,286,107,279,333,484,64,460,143,389,460,69,127,127,241,65,241,117,196,99,446,385,412,494,455,357,503,451,500,40,406,468,204,143,156,425,145,250,224,280,141,445,151,307,71,213,109,335,300,326,140,71,99,227,468,425,377,485,76,431,339,427,72,451
2,1,1,2,1,2,2,1,1,2,1,1,1,2,1,2,2,1,2,2,2,2,1,1,2,3,3,1,1,1,1,3,2,1,2,2,2,1,1,3,2,2,1,4,3,4,3,4,2,1,1,2,3,1,1,3,2,3,2,4,5,3,2,4,4,5,1,1,5,3,4,5,1,1,5,3,2,5,2,1,2,5,5,5,6,1,5,5,3,1,2,1,6,5,6,3,5,2,2,2,5,3,3,1,2,1,7,7,5,6,7,3,1,2,5,2,1,4,7,6,3,8,2,5,6,8,3,4,5,4,5,1,6,8,5,8,2,4,6,2,5,8,8,8,3,4,2,4,4,8,4,8,8,4,8,8,5,7,4,5,3,10,10,2,2,2,10,9,5,10,2,4,10,2,10,2,2,2,10,2,4,10,3,10,7,3,10,3,9,7,3,3,11,3,3,3,4,3,3,9,403,241,403,188,2,461,262,346,119,3,261,385,173,461,449,205,358,478,480,371,129,233,503,385,239,239,199,130,408,216,229,146,423,442,377,271,274,3,428,220,210,143,495,452,461,58,53,245,304,495,190,98,261,205,164,292,512,482,233,233,335,443,366,260,98,316,313,84,129,322,15,442,296,293,449,260,223,261,248,267,32,269,371,130,82,155,17,205,53,346,120,428,233,217,442,486,22,204,508,403
2,2,1,2,2,2,1,1,2,1,1,2,2,2,1,1,1,1,1,2,1,1,2,3,2,1,1,3,3,2,2,1,3,1,3,1,1,1,2,3,4,2,2,1,2,4,3,2,1,3,3,3,2,3,1,2,4,4,3,2,4,1,1,1,1,2,2,3,4,2,5,1,5,5,5,5,4,2,5,4,5,6,6,2,3,1,2,5,4,6,1,2,1,6,5,3,5,5,1,5,4,1,1,2,5,2,1,3,1,3,2,7,5,4,3,4,7,3,2,7,6,1,3,8,6,5,8,2,7,4,5,2,4,3,1,5,8,8,5,6,3,3,3,8,5,2,4,9,3,8,9,5,2,3,8,3,2,1,2,7,10,10,3,3,1,10,10,2,3,8,3,4,3,10,10,3,5,5,5,8,2,1,3,3,10,1,3,3,3,2,3,6,1,10,5,3,4,10,3,5,236,35,294,57,503,313,97,259,341,329,45,416,265,321,141,212,384,231,99,60,499,349,363,483,305,290,247,21,274,446,384,157,358,481,423,310,404,147,341,391,439,278,149,160,183,355,304,157,257,98,384,265,173,283,200,282,17,495,103,305,358,456,252,384,123,278,439,305,416,372,450,407,324,372,251,384,104,82,379,69,108,372,313,100,466,152,75,289,192,126,282,231,181,507,329,355,371,224,231,278
